"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"12162",16.7727044050374,-9.92476778931684e-06,0.230335389587469,-4.30883322232511e-05,0.999965620484979,NA,"Bmp7","bone morphogenetic protein 7"
"56455",307.416318995111,0.140019934705164,0.0986025259128717,1.42004409530939,0.155594844064298,0.458788546347315,"Dynll1","dynein light chain LC8-type 1"
"67466",161.641602143254,0.114088313784571,0.0746653992068238,1.52799442575195,0.126513921957352,0.416223047247357,"Pdcl","phosducin-like"
"223693",188.558293698408,0.0392546793371925,0.0835823601719716,0.469652678584639,0.638603181825991,0.857139447962118,"Tmem184b","transmembrane protein 184b"
"18016",101.082421768514,-0.0161302109408265,0.0909577258129655,-0.177337447662166,0.859243337934824,0.952823261453677,"Nf2","neurofibromin 2"
"67178",60.3347009368389,0.0584638565733596,0.125768423846627,0.464853218202492,0.642036573948334,0.859333427185186,"Zmat5","zinc finger, matrin type 5"
"14030",667.785508830868,-0.0256957395391631,0.0529613898355671,-0.485178723952343,0.627549572873095,0.852172547136367,"Ewsr1","Ewing sarcoma breakpoint region 1"
"11764",244.458577637597,0.0424980301412826,0.0631385024851965,0.673092146131384,0.500888670165434,0.782262239234243,"Ap1b1","adaptor protein complex AP-1, beta 1 subunit"
"70377",58.0571516473671,0.32920962175999,0.38148709494065,0.862963979977373,0.388157271556645,0.699568966645291,"Derl3","Der1-like domain family, member 3"
"94044",213.76387801496,-0.0759631111397386,0.0650300210085005,-1.16812373672475,0.24275685693002,0.563664752136892,"Bcl2l13","BCL2 like 13"
"93838",34.8563992435754,0.184659754446084,0.216503128403733,0.852919566601974,0.393703910184007,NA,"Dqx1","DEAQ RNA-dependent ATPase"
"69605",21.0137368720725,-0.451690207736316,0.183806125417243,-2.45742739373332,0.0139936094303958,NA,"Lnpk","lunapark, ER junction formation factor"
"71660",7139.01263800311,0.0648482735109001,0.0659746275561954,0.982927466406144,0.325643138617991,0.647692587261864,"Rarres2","retinoic acid receptor responder (tazarotene induced) 2"
"108705",1895.57167841139,0.0647972431048154,0.0523040023635443,1.23885821689965,0.215398009682715,0.533698238157909,"Pttg1ip","pituitary tumor-transforming 1 interacting protein"
"28240",27.6263397344512,-0.136156705836909,0.183268737480943,-0.742934707295983,0.457521211570725,NA,"Trpm2","transient receptor potential cation channel, subfamily M, member 2"
"22213",189.186877598883,0.207532095266243,0.076913796037993,2.69824278551702,0.00697065823992966,0.0906075911460611,"Ube2g2","ubiquitin-conjugating enzyme E2G 2"
"17295",290.344408537619,-0.0705779952912242,0.0648366898482611,-1.08855025536312,0.27635226341794,0.598305409496229,"Met","met proto-oncogene"
"240638",254.12879940026,0.0369039900031028,0.0724638947408049,0.509274172125361,0.610560059098354,0.845262375959541,"Slc16a12","solute carrier family 16 (monocarboxylic acid transporters), member 12"
