"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"14679",818.085064125971,-0.0954009136975206,0.0467849132907381,-2.0391384099542,0.0414362157011329,0.290694424807697,"Gnai3","G protein subunit alpha i3"
"12544",13.8780058365913,-0.184715465803558,0.201581715438541,-0.916330458849946,0.359493597119034,0.710915204841483,"Cdc45","cell division cycle 45"
"11818",20203.9251357867,0.0333852335334108,0.0364695478602068,0.915427678494434,0.359967153364816,0.711157353366925,"Apoh","apolipoprotein H"
"67608",302.985199662432,-0.00878431512080595,0.0590188288496728,-0.148839197456468,0.881680520011738,0.963260569831347,"Narf","nuclear prelamin A recognition factor"
"12390",15.9799953968467,-0.388441604065078,0.191834824535,-2.02487533223775,0.0428801671662359,0.294353524396489,"Cav2","caveolin 2"
"23849",137.670479910654,0.237449219298015,0.145383241623854,1.63326403129984,0.102413478173094,0.42853077166739,"Klf6","Kruppel-like transcription factor 6"
"29871",59.6582605877694,-0.0406775048867061,0.105084710462768,-0.387092515243865,0.698687718505763,0.900769859401436,"Scmh1","Scm polycomb group homolog 1"
"12858",5596.76693345212,-0.087644645200515,0.0343760544128591,-2.54958420032433,0.0107851463883475,0.149673086729199,"Cox5a","cytochrome c oxidase subunit 5A"
"21385",31.2533989784995,0.145699102156252,0.15073501237174,0.96659097222171,0.333748549407834,0.689488907532892,"Tbx2","T-box 2"
"18053",13.9712332633739,0.25367655444658,0.324470269190297,0.781817560911264,0.434321799116321,0.767130072683954,"Ngfr","nerve growth factor receptor (TNFR superfamily, member 16)"
"14158",48.1948341792364,-0.0278451381034964,0.133827498985042,-0.208067387604761,0.835176350802202,0.947237426705876,"Fer","FER tyrosine kinase"
"74204",301.114185370959,0.024033990405782,0.0680015506387742,0.353432975866258,0.723763867790099,0.910420254725568,"Xpo6","exportin 6"
"209446",161.22681305539,-0.00811896400788776,0.0727358857233382,-0.111622535797109,0.911122702705805,0.971063336062332,"Tfe3","transcription factor E3"
"12006",63.8201678975109,-0.215980990155483,0.138579287443753,-1.55853731202902,0.119105930230634,0.457685149339952,"Axin2","axin 2"
"231841",60.5689390879088,0.0932255508529171,0.1025507202339,0.909067733900711,0.363314373166901,0.714427266848516,"Brat1","BRCA1-associated ATM activator 1"
"14673",1178.82006975872,-0.139976000005523,0.0525363512406054,-2.6643647055819,0.00771338868497356,0.126150526757713,"Gna12","guanine nucleotide binding protein, alpha 12"
"18400",912.129650269882,0.050388092691224,0.0641640819607801,0.78530060980259,0.432277338370976,0.766536904793941,"Slc22a18","solute carrier family 22 (organic cation transporter), member 18"
"72058",154.652190087929,-0.0337743270741948,0.076415403943458,-0.441983230229149,0.658501341102125,0.883500857337397,"Igsf5","immunoglobulin superfamily, member 5"
"235339",450.375219284819,0.244370711192559,0.0867914039620475,2.81560961151658,0.00486847859994191,0.0976944609547036,"Dlat","dihydrolipoamide S-acetyltransferase"
"66925",616.778491102879,-0.123703948555443,0.0696948071833906,-1.7749378117933,0.0759081560546008,0.378336623472508,"Sdhd","succinate dehydrogenase complex, subunit D, integral membrane protein"
"12444",172.660565813338,0.176256910612389,0.148742597134039,1.18497938054393,0.23602559956108,0.600805526372527,"Ccnd2","cyclin D2"
"277463",94.3593070530677,0.025714133248183,0.0967394253579614,0.265808207491764,0.790386921882187,0.933985604497092,"Gpr107","G protein-coupled receptor 107"
"16870",34.6109000946664,0.371322471564742,0.127484983555573,2.91267615375953,0.00358346021856057,0.0829435205462133,"Lhx2","LIM homeobox protein 2"
"66355",13.824339737794,0.365574710498769,0.220377695234069,1.65885531251465,0.0971449513227856,0.419718961092879,"Gmpr","guanosine monophosphate reductase"
"23947",16.3437559017886,0.0222217913654503,0.199339507593757,0.111477105736295,0.911238019405603,0.971063336062332,"Mid2","midline 2"
"217069",573.57612453136,-0.00630683899888081,0.0660253865373512,-0.0955214248584969,0.923900673490742,0.974778904322596,"Trim25","tripartite motif-containing 25"
"56077",15.0317427233333,0.294905555607288,0.233711019394844,1.26183847201941,0.207006915509382,0.569502183560782,"Dgke","diacylglycerol kinase, epsilon"
"74617",535.090239192021,0.137586790929097,0.0627389024649469,2.19300602215617,0.0283069452070039,0.24262250179991,"Scpep1","serine carboxypeptidase 1"
"17428",80.7973465638246,0.0105487429503164,0.129692061136125,0.0813368440435564,0.935174073735223,0.978531062256717,"Mnt","max binding protein"
"16414",65.5036808804405,0.472227518586023,0.18292775183913,2.58149741544579,0.00983727279795314,0.142753255790192,"Itgb2","integrin beta 2"
"69692",17.2888481543611,0.140600879229792,0.19769185812661,0.711212290491731,0.476952693533336,0.791162342249066,"Hddc2","HD domain containing 2"
"21987",163.053729317632,0.0449958390193189,0.0617788230697284,0.728337588570328,0.46640695796605,0.78642162024966,"Tpd52l1","tumor protein D52-like 1"
"18618",2743.82208691337,0.0437322033369701,0.0459230623340258,0.952292837504602,0.340948489283307,0.694406365641652,"Pemt","phosphatidylethanolamine N-methyltransferase"
"12550",126.300603324317,-0.206300241385817,0.217026498338814,-0.950576279693497,0.341819514622103,0.694991824176009,"Cdh1","cadherin 1"
"12561",16.9465990830253,0.166864877376231,0.192586758081297,0.866440034811696,0.386248897267806,0.732914924270118,"Cdh4","cadherin 4"
"12029",12.7758146132325,0.213324035129196,0.238486779529867,0.894489982001203,0.371059787451225,0.719962562993735,"Bcl6b","B cell CLL/lymphoma 6, member B"
"12846",4404.08163672579,-0.0481047684034542,0.0787557850361326,-0.610809331420975,0.54132581504754,0.824396784602684,"Comt","catechol-O-methyltransferase"
"66368",85.6399364268758,-0.0625025837600621,0.0882512390881931,-0.708234631103601,0.478799563544313,0.791802397617557,"Rtca","RNA 3'-terminal phosphate cyclase"
"13171",493.067656594752,-0.0979580646055512,0.0745892170229533,-1.31330061522709,0.189081671317195,0.551609750547724,"Dbt","dihydrolipoamide branched chain transacylase E2"
"23994",1636.0488577291,0.0274782926509351,0.0284313017297526,0.966480286837512,0.333803906505646,0.689492186392058,"Dazap2","DAZ associated protein 2"
"68995",353.345598917777,-0.0715624021425287,0.0467378162889591,-1.5311456080894,0.125733410054688,0.465892618410743,"Mcts1","malignant T cell amplified sequence 1"
"216131",147.599549486562,-0.0691049047521795,0.0861774670614276,-0.80189064622799,0.422616217330095,0.759205345310143,"Trappc10","trafficking protein particle complex 10"
"216527",122.010387519316,-0.115224841701054,0.0750512108018152,-1.53528291509278,0.124714348949103,0.464617111148851,"Ccm2","cerebral cavernous malformation 2"
"21379",148.032170812639,0.0121709063265416,0.0646172152207473,0.188353928360468,0.850599213071059,0.951889582207985,"Tbrg4","transforming growth factor beta regulated gene 4"
"50528",19.2025872397931,0.345494316203788,0.194672897235968,1.77474276650337,0.0759403703854956,0.378336623472508,"Tmprss2","transmembrane protease, serine 2"
"66108",849.4400329301,-0.0272308308194811,0.0507433289966698,-0.53663863522372,0.591517251353181,0.848448035307383,"Ndufa9","NADH:ubiquinone oxidoreductase subunit A9"
"14423",238.451534184202,-0.073241736957011,0.067676365163184,-1.08223508724807,0.279148081321582,0.64677976116569,"Galnt1","polypeptide N-acetylgalactosaminyltransferase 1"
"67027",114.592412341793,0.059461718525484,0.0875130910469838,0.679460841962036,0.496845910701121,0.801390580241569,"Mkrn2","makorin, ring finger protein, 2"
"19016",127.544280831292,-0.0996647885411099,0.157436904708513,-0.633045909570151,0.526703663203532,0.816527750786037,"Pparg","peroxisome proliferator activated receptor gamma"
"110157",459.281403708733,-0.0389562142976518,0.054822413537328,-0.710589187598007,0.477338845262353,0.791162342249066,"Raf1","v-raf-leukemia viral oncogene 1"
"54204",21.3824138601872,0.453825699803978,0.185345763886175,2.44853559255167,0.0143438257389622,0.173029988194461,"Septin1","septin 1"
"18591",26.3584573283778,0.394418468213059,0.179327584281773,2.19942999730213,0.0278473616194333,0.241229717625419,"Pdgfb","platelet derived growth factor, B polypeptide"
"11482",17.200031871817,0.40617910838711,0.201659864670745,2.01417921731868,0.0439907208434992,0.298487658686517,"Acvrl1","activin A receptor, type II-like 1"
"56149",26.9622462301054,0.140200678906838,0.15549252858907,0.901655405433371,0.367239949086944,0.717415360713546,"Tamalin","trafficking regulator and scaffold protein tamalin"
"11479",85.135536802474,-0.0944646850292488,0.104808923501523,-0.90130383819729,0.367426793614645,0.717562256247425,"Acvr1b","activin A receptor, type 1B"
"216810",155.848886227369,-0.123973756249415,0.0755316042370063,-1.64134943910902,0.10072489893978,0.424727188130484,"Tom1l2","target of myb1-like 2 (chicken)"
"29813",147.520180850895,0.171197593860999,0.110308043476636,1.55199556138678,0.120663285659298,0.460324684322192,"Zfp385a","zinc finger protein 385A"
"16402",73.6338915506781,0.198798858786863,0.107436221661358,1.85038952145472,0.0642574281866587,0.351074990045814,"Itga5","integrin alpha 5 (fibronectin receptor alpha)"
"70465",167.121506644548,-0.00942476943559146,0.0759538546208098,-0.124085465874556,0.901247605769592,0.968124671602971,"Wdr77","WD repeat domain 77"
"11950",3392.52111448161,-0.0649684557202271,0.0282704592496361,-2.29810400837628,0.0215558701802194,0.210936914977865,"Atp5pb","ATP synthase peripheral stalk-membrane subunit b"
"20682",107.119081025164,0.19127855929511,0.117507997956233,1.62779183223217,0.10356903301089,0.429716837073337,"Sox9","SRY (sex determining region Y)-box 9"
"11991",464.890351469058,0.0188924928067217,0.0925142363296482,0.204211736012214,0.838188040590867,0.947737511142087,"Hnrnpd","heterogeneous nuclear ribonucleoprotein D"
"100040563",40.8000209570326,0.115383738377347,0.119210410842829,0.967899846679272,0.333094390921541,0.688849699542699,"Dynlt1c","dynein light chain Tctex-type 1C"
"57316",936.132264722264,-0.0438885610606672,0.0422526275267831,-1.0387179124623,0.298935947976184,0.665611331984477,"C1d","C1D nuclear receptor co-repressor"
"14667",1691.8453686102,-0.0610855231955487,0.0776762043442969,-0.786412308778496,0.431625974665609,0.766488525301897,"Gm2a","GM2 ganglioside activator protein"
"79264",184.980784504246,-0.0894075627012905,0.0650283431215397,-1.37490144157887,0.169162002301403,0.529094091576304,"Krit1","KRIT1, ankyrin repeat containing"
"12727",562.7209508195,-0.0399152491505944,0.0474379466693889,-0.84142025431196,0.400112542596893,0.743679248256262,"Clcn4","chloride channel, voltage-sensitive 4"
"15277",14.0626477087015,0.375385218923362,0.300698818860723,1.24837610053012,0.211893357054396,0.574275663283764,"Hk2","hexokinase 2"
"360013",303.093756866155,-0.0492588511873184,0.0710378693616779,-0.693416787833612,0.488048029873379,0.795606392965464,"Myo18a","myosin XVIIIA"
"107766",2304.58714984254,-0.0157474696583251,0.0671198365662102,-0.234617222924717,0.814505840674462,0.942415478030774,"Haao","3-hydroxyanthranilate 3,4-dioxygenase"
"23833",137.328145867196,0.170413837322982,0.133130049148071,1.28005539255411,0.200525655322916,0.563149469602661,"Cd52","CD52 antigen"
"67477",147.015563810529,-0.0655310268882729,0.0675800539599861,-0.969680002431984,0.33220602136716,0.688626441735693,"Abhd15","abhydrolase domain containing 15"
"16950",12.6038818407809,0.488487523845779,0.242101862405863,2.01769420107505,0.0436231191490552,0.297383974932661,"Loxl3","lysyl oxidase-like 3"
"18519",493.775751889641,0.0629235515254521,0.0705700597636522,0.891646567059611,0.372582401888319,0.720871879374464,"Kat2b","K(lysine) acetyltransferase 2B"
"19344",548.813117822377,0.062791004830298,0.0413854984943951,1.51722238742157,0.129210545834321,0.471907385141983,"Rab5b","RAB5B, member RAS oncogene family"
"234847",301.706123953054,-0.0624392111641357,0.0511407592021964,-1.22092851451947,0.222113087085595,0.585323762881712,"Spg7","SPG7, paraplegin matrix AAA peptidase subunit"
"57429",37.0014518776165,-1.09171699919968,0.217599441192441,-5.01709468193986,5.24587186657557e-07,0.000186855041514163,"Sult5a1","sulfotransferase family 5A, member 1"
"270106",2904.46112335235,0.131361343588288,0.0358775882985672,3.66137607954919,0.000250864194326088,0.0160132430804308,"Rpl13","ribosomal protein L13"
"234852",226.899747564169,-0.0634552873552161,0.0821048085963221,-0.772857137603248,0.439606933869162,0.769147184200337,"Chmp1a","charged multivesicular body protein 1A"
"68275",155.513844088875,0.0658948869847098,0.0729337266364841,0.903489921927927,0.366265934626666,0.716604833646282,"Rpa1","replication protein A1"
"20317",4346.58828238161,-0.0315781950677487,0.0389171063320342,-0.811421969514609,0.417123386873687,0.756651531110413,"Serpinf1","serine (or cysteine) peptidase inhibitor, clade F, member 1"
"259279",96.5067200610227,0.0545625987051751,0.0887207625917326,0.614992444961913,0.538559709812962,0.823169473279426,"Tubgcp3","tubulin, gamma complex component 3"
"67065",53.9996589740454,-0.0556305263584764,0.112721977414097,-0.493519787664044,0.621645361743034,0.864572502563008,"Polr3d","polymerase (RNA) III (DNA directed) polypeptide D"
"21414",43.4634309225761,0.247943559471157,0.157544385694625,1.57380130290238,0.115533392763132,0.450299299514175,"Tcf7","transcription factor 7, T cell specific"
"13205",1259.84066091963,-0.0884202387236457,0.0626682486290939,-1.41092563870688,0.158266541402,0.512617292346009,"Ddx3x","DEAD box helicase 3, X-linked"
"16161",13.0501721684598,0.140068845285083,0.209632056394147,0.668165201898926,0.504028145347018,0.804374972966374,"Il12rb1","interleukin 12 receptor, beta 1"
"237898",109.311942457993,-0.076944605856625,0.0742473131608303,-1.03632848895087,0.300048919623415,0.66584150615328,"Usp32","ubiquitin specific peptidase 32"
"232223",61.7152408443251,-0.0828534359871657,0.116255491343189,-0.71268406360763,0.47604128006748,0.791113257067996,"Txnrd3","thioredoxin reductase 3"
"269401",102.628056266779,0.0302510833818373,0.0862118940659186,0.350892225598326,0.725669204191308,0.911455817844119,"Zfp512b","zinc finger protein 512B"
"13002",321.283750622471,-0.099118156847437,0.0591404231240842,-1.67597983936426,0.0937421416391736,0.412037153324786,"Dnajc5","DnaJ heat shock protein family (Hsp40) member C5"
"66314",230.7843251811,0.0795273578687326,0.0620780984897521,1.2810855970703,0.200163602217731,0.562748930330622,"Tpd52l2","tumor protein D52-like 2"
"14265",177.299978290439,0.0565200110390321,0.0803989604869701,0.702994301128956,0.482059300990162,0.792300905713509,"Fmr1","fragile X messenger ribonucleoprotein 1"
"59038",827.142176369905,-0.112084802319721,0.0790775577927627,-1.41740343845038,0.156365007967639,0.509698559546072,"Pxmp4","peroxisomal membrane protein 4"
"53310",106.342222545345,0.0683096365868017,0.0776381201170154,0.879846607360483,0.37894241224097,0.72608547976445,"Dlg3","discs large MAGUK scaffold protein 3"
"13972",10.8861694984551,-0.0369875761027903,0.240568858608048,-0.153750474258404,0.877806485200593,0.961498257781971,"Gnb1l","guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
"17385",17.3174279060781,-0.118685298994758,0.222745655906908,-0.532828793053364,0.594152100435682,0.849303130344674,"Mmp11","matrix metallopeptidase 11"
"20587",207.394365612124,0.124390694879143,0.0593814143019543,2.09477487765138,0.0361910093617832,0.273530492076906,"Smarcb1","SWI/SNF related BAF chromatin remodeling complex subunit B1"
"29816",89.3688369727426,-0.00862557028792865,0.103999577002161,-0.0829385131801975,0.933900430429749,0.978388701079224,"Hip1r","huntingtin interacting protein 1 related"
"100609",84.0590930927946,-0.0208159371461937,0.0881802436463659,-0.236061234188386,0.813385154526536,0.941934239726702,"Nsun5","NOL1/NOP2/Sun domain family, member 5"
"72960",143.389827759491,0.120646776714572,0.079811388485524,1.51164863816967,0.130623271314479,0.474996652612126,"Top1mt","DNA topoisomerase 1, mitochondrial"
"17387",160.681806183349,0.458571321909971,0.0902819663161285,5.07932359718719,3.78781048624111e-07,0.000147185132924454,"Mmp14","matrix metallopeptidase 14 (membrane-inserted)"
"20540",31.1917907290465,0.086847428554642,0.167520667248029,0.51842814371111,0.604159582796621,0.85607528718242,"Slc7a7","solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
"69089",326.402248474376,-0.0633978061866838,0.0666000739009103,-0.951917955541747,0.341138592565406,0.694572907663735,"Oxa1l","oxidase assembly 1-like"
"217026",121.208646611188,0.0203458783288472,0.0827771593708384,0.245790970401611,0.805844047259641,0.939223615525394,"Heatr6","HEAT repeat containing 6"
"67781",162.200562123948,0.114070259063388,0.0711079856201124,1.60418352550158,0.108673605010858,0.438490131231664,"Ilf2","interleukin enhancer binding factor 2"
"66511",349.044487263798,0.0929923400763618,0.059180351956577,1.57133807086166,0.116104142551139,0.451188185271163,"Chtop","chromatin target of PRMT1"
"20615",143.912927460107,-0.0379114701977898,0.0913696659454644,-0.414924032013184,0.678197516510082,0.889785704725811,"Snapin","SNAP-associated protein"
"20200",144.059363374868,0.24144473137198,0.136280089254332,1.77168016760971,0.0764476636047076,0.37922181446931,"S100a6","S100 calcium binding protein A6 (calcyclin)"
"15896",48.9053161336026,0.149820210360265,0.14347159162187,1.04425000563964,0.296369736714686,0.663072218458126,"Icam2","intercellular adhesion molecule 2"
"23939",27.6255327610554,0.0858796611433756,0.150325270924825,0.571292242581904,0.567801559292387,0.836018101276285,"Mapk7","mitogen-activated protein kinase 7"
"13855",66.6629145276439,0.0493988033773651,0.105948012543483,0.466255120709233,0.641032898722835,0.874464346842863,"Epn2","epsin 2"
"99683",141.612743910909,0.0221357238128796,0.0705014265225686,0.313975544959982,0.753539612543631,0.92047724395072,"Sec24b","SEC24 homolog B, COPII coat complex component"
"212706",15.8024355453081,0.0474650502058563,0.191838557724167,0.247421846624303,0.804581768517283,0.938909487577914,"N4bp3","NEDD4 binding protein 3"
"66089",94.7244300449992,0.107935596504922,0.0852265096034432,1.26645567215112,0.205349990040377,0.567139628863892,"Rmnd5b","required for meiotic nuclear division 5 homolog B"
"52530",244.696884180371,-0.222576441885105,0.0641033669957655,-3.47214900427629,0.00051630967925907,0.0246167988384497,"Nhp2","NHP2 ribonucleoprotein"
"72325",82.6233712760561,0.0768895166494152,0.0972480634448822,0.790653447747001,0.429146248414018,0.76508674913777,"Vps9d1","VPS9 domain containing 1"
"57247",82.237060392532,0.125309591779987,0.103310314405938,1.21294366879582,0.225151358257211,0.589732147153969,"Zfp276","zinc finger protein (C2H2 type) 276"
"68294",75.5269752192858,0.18469975491058,0.0958340372089573,1.92728763485002,0.053943793726507,0.323991225740047,"Mfsd10","major facilitator superfamily domain containing 10"
"269593",87.787123319706,0.154529921024136,0.102571034780496,1.50656490260465,0.131922219357882,0.476877037252069,"Luzp1","leucine zipper protein 1"
"330171",72.1193276539357,0.164662888169791,0.0983977089521233,1.67344229782738,0.0942402569222368,0.413284136290644,"Kctd10","potassium channel tetramerisation domain containing 10"
"67811",633.367476297346,0.0959134096122902,0.0483485537031372,1.98379066727009,0.0472791809743027,0.307434010265104,"Poldip2","polymerase (DNA-directed), delta interacting protein 2"
"55978",852.833329963482,-0.109972866407735,0.0405431083712991,-2.71249222927333,0.00667793470931147,0.116031377747291,"Ift20","intraflagellar transport 20"
"12833",68.0796331026018,0.277998363332929,0.140031371077163,1.98525774042261,0.0471158031604087,0.30705500445587,"Col6a1","collagen, type VI, alpha 1"
