"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Symbol","Description"
"14679",941.03663163838,0.301579086131084,0.0628536233248632,4.79811775643152,1.60163612230367e-06,2.6180121058008e-05,"Gnai3","G protein subunit alpha i3"
"12544",13.0903563972005,-0.371712795382038,0.225927241443106,-1.64527656340922,0.0999127906956879,0.253954137323383,"Cdc45","cell division cycle 45"
"11818",19885.8647415735,-0.00541248298137243,0.0309060913689554,-0.175126738504668,0.86098004863946,0.932576028221387,"Apoh","apolipoprotein H"
"67608",317.323279002893,0.128144426824847,0.06694352834348,1.91421680326367,0.0555924595990852,0.165171259274822,"Narf","nuclear prelamin A recognition factor"
"12390",16.4911722346137,-0.289169907674234,0.194947330530899,-1.48332324883208,0.137988548298415,0.31551550437536,"Cav2","caveolin 2"
"23849",131.336475495193,0.117083581741248,0.128664199493222,0.909993472950619,0.362825952003561,0.582568186848327,"Klf6","Kruppel-like transcription factor 6"
"29871",60.7383744528617,0.0197362593504346,0.107411780311532,0.183743899348772,0.85421436847568,0.929114775401046,"Scmh1","Scm polycomb group homolog 1"
"12858",6341.95415333185,0.268675197500473,0.0373829599250531,7.18710337648824,6.6180303313837e-13,3.62202243715901e-11,"Cox5a","cytochrome c oxidase subunit 5A"
"21385",29.8001125170114,0.0151912856527136,0.147417911489572,0.103049117296633,0.917923988452999,0.960464349758967,"Tbx2","T-box 2"
"18053",13.4037554436665,0.144811774678699,0.267263696220827,0.541831070685513,0.587934884963081,0.765624418435291,"Ngfr","nerve growth factor receptor (TNFR superfamily, member 16)"
"14158",44.917793005908,-0.232572392631576,0.149802332701046,-1.55252851166016,0.120535816037844,0.288543781887475,"Fer","FER tyrosine kinase"
"74204",293.197300093697,-0.0462893093917412,0.061328160467191,-0.75478065931074,0.450380600395392,0.659549301037969,"Xpo6","exportin 6"
"209446",158.025630552766,-0.0592540207055832,0.0655995953090033,-0.903268083079941,0.366383631570028,0.586511677251703,"Tfe3","transcription factor E3"
"12006",57.9804568259789,-0.52471598700702,0.120807195973517,-4.34341665476655,1.4028371311832e-05,0.000176419912197714,"Axin2","axin 2"
